Flow Duration,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow Bytes/s,Flow Packets/s,Label
410208,410208,410208,0,410208,410208,0,0,0,0,0,410208,0,410208,410208,0,0,0,0,1430327408525509,0,1430327408525509,1430327408525509,107.262656993525,4.87557531788751,2
410239,410239,410239,0,410239,410239,0,0,0,0,0,410239,0,410239,410239,0,0,0,0,1430327411044040,0,1430327411044040,1430327411044040,107.254551615034,4.87520689159246,2
418396,418396,418396,0,418396,418396,0,0,0,0,0,418396,0,418396,418396,0,0,0,0,1430327407504482,0,1430327407504482,1430327407504482,105.163529288043,4.78016042218377,2
410729,410729,410729,0,410729,410729,0,0,0,0,0,410729,0,410729,410729,0,0,0,0,1430327238147332,0,1430327238147332,1430327238147332,107.126596855834,4.86939076617429,2
410498,410498,410498,0,410498,410498,0,0,0,0,0,410498,0,410498,410498,0,0,0,0,1430327420449290,0,1430327420449290,1430327420449290,107.186880325848,4.87213092390219,2
415867,415867,415867,0,415867,415867,0,0,0,0,0,415867,0,415867,415867,0,0,0,0,1430327057218832,0,1430327057218832,1430327057218832,105.803057227431,4.80922987397413,2
412419,412419,412419,0,412419,412419,0,0,0,0,0,412419,0,412419,412419,0,0,0,0,1430327211064002,0,1430327211064002,1430327211064002,106.687616234946,4.84943710158843,2
410567,410567,410567,0,410567,410567,0,0,0,0,0,410567,0,410567,410567,0,0,0,0,1430327416847084,0,1430327416847084,1430327416847084,107.168866470028,4.871312112274,2
13889033,13839487,164755.797619048,524584.238477764,4089346,9,13888951,224015.338709677,570290.534915432,3954650,52,94483.2176870749,383493.948933178,3954650,9,0,0,0,0,1430327479007502,0,1430327479007502,1430327479007502,3384.68488050968,10.6558894344912,2
410014,410014,410014,0,410014,410014,0,0,0,0,0,410014,0,410014,410014,0,0,0,0,1430327119028972,0,1430327119028972,1430327119028972,107.313408810431,4.87788221865595,2
415928,415928,415928,0,415928,415928,0,0,0,0,0,415928,0,415928,415928,0,0,0,0,1430327116970125,0,1430327116970125,1430327116970125,105.78754015118,4.80852455232636,2
411238,411238,411238,0,411238,411238,0,0,0,0,0,411238,0,411238,411238,0,0,0,0,1430327417825938,0,1430327417825938,1430327417825938,106.994003472442,4.8633637942019,2
410332,410332,410332,0,410332,410332,0,0,0,0,0,410332,0,410332,410332,0,0,0,0,1430327119028674,0,1430327119028674,1430327119028674,107.230242827759,4.87410194671632,2
410198,410198,410198,0,410198,410198,0,0,0,0,0,410198,0,410198,410198,0,0,0,0,1430327054953377,0,1430327054953377,1430327054953377,107.265271893086,4.87569417695844,2
413753,413753,413753,0,413753,413753,0,0,0,0,0,413753,0,413753,413753,0,0,0,0,1430327057220926,0,1430327057220926,1430327057220926,106.343639804424,4.83380180929202,2
411399,411399,411399,0,411399,411399,0,0,0,0,0,411399,0,411399,411399,0,0,0,0,1430326974488791,0,1430326974488791,1430326974488791,106.952131628905,4.8614605285866,2
410883,410883,410883,0,410883,410883,0,0,0,0,0,410883,0,410883,410883,0,0,0,0,1430327346268377,0,1430327346268377,1430327346268377,107.086445533157,4.86756570605258,2
412200,412200,412200,0,412200,412200,0,0,0,0,0,412200,0,412200,412200,0,0,0,0,1430326917677452,0,1430326917677452,1430326917677452,106.744298884037,4.85201358563804,2
411321,411321,411321,0,411321,411321,0,0,0,0,0,411321,0,411321,411321,0,0,0,0,1430327214441260,0,1430327214441260,1430327214441260,106.972413273332,4.86238242151507,2
411868,411868,411868,0,411868,411868,0,0,0,0,0,411868,0,411868,411868,0,0,0,0,1430327054721353,0,1430327054721353,1430327054721353,106.830343702351,4.85592471374324,2
410971,410971,410971,0,410971,410971,0,0,0,0,0,410971,0,410971,410971,0,0,0,0,1430327271780903,0,1430327271780903,1430327271780903,107.063515430529,4.86652342866042,2
410978,410978,410978,0,410978,410978,0,0,0,0,0,410978,0,410978,410978,0,0,0,0,1430327419654270,0,1430327419654270,1430327419654270,107.061691866718,4.86644053939627,2
413506,413506,413506,0,413506,413506,0,0,0,0,0,413506,0,413506,413506,0,0,0,0,1430326991686751,0,1430326991686751,1430326991686751,106.407162169352,4.83668918951599,2
410398,410398,410398,0,410398,410398,0,0,0,0,0,410398,0,410398,410398,0,0,0,0,1430327323534357,0,1430327323534357,1430327323534357,107.212998114026,4.87331809609209,2
410384,410384,410384,0,410384,410384,0,0,0,0,0,410384,0,410384,410384,0,0,0,0,1430327020866881,0,1430327020866881,1430327020866881,107.216655620102,4.87348434636828,2
410188,410188,410188,0,410188,410188,0,0,0,0,0,410188,0,410188,410188,0,0,0,0,1430327290457161,0,1430327290457161,1430327290457161,107.267886920144,4.87581304182472,2
411705,411705,411705,0,411705,411705,0,0,0,0,0,411705,0,411705,411705,0,0,0,0,1430327375210319,0,1430327375210319,1430327375210319,106.872639389854,4.85784724499338,2
412664,412664,412664,0,412664,412664,0,0,0,0,0,412664,0,412664,412664,0,0,0,0,1430327150715469,0,1430327150715469,1430327150715469,106.624275439583,4.84655797452649,2
417344,417344,417344,0,417344,417344,0,0,0,0,0,417344,0,417344,417344,0,0,0,0,1430327413245000,0,1430327413245000,1430327413245000,105.428615243061,4.7922097837755,2
386,0,0,0,0,0,0,0,0,0,0,386,0,386,386,0,0,0,0,1430327135950980,0,1430327135950980,1430327135950980,1062176.16580311,5181.34715025907,2
412317,412317,412317,0,412317,412317,0,0,0,0,0,412317,0,412317,412317,0,0,0,0,1430327086478616,0,1430327086478616,1430327086478616,106.714008881516,4.85063676734163,2
411026,411026,411026,0,411026,411026,0,0,0,0,0,411026,0,411026,411026,0,0,0,0,1430327381499338,0,1430327381499338,1430327381499338,107.049189102393,4.86587223192693,2
409480,409480,409480,0,409480,409480,0,0,0,0,0,409480,0,409480,409480,0,0,0,0,1430327069994040,0,1430327069994040,1430327069994040,107.453355475237,4.88424343069259,2
412939,412939,412939,0,412939,412939,0,0,0,0,0,412939,0,412939,412939,0,0,0,0,1430327057359335,0,1430327057359335,1430327057359335,106.553268158251,4.84333037082959,2
411154,411154,411154,0,411154,411154,0,0,0,0,0,411154,0,411154,411154,0,0,0,0,1430326994193274,0,1430326994193274,1430326994193274,107.015862669462,4.86435739406646,2
410564,410564,410564,0,410564,410564,0,0,0,0,0,410564,0,410564,410564,0,0,0,0,1430327118270338,0,1430327118270338,1430327118270338,107.169649555246,4.87134770705664,2
410909,410909,410909,0,410909,410909,0,0,0,0,0,410909,0,410909,410909,0,0,0,0,1430327258668006,0,1430327258668006,1430327258668006,107.079669707892,4.86725771399507,2
411404,411404,411404,0,411404,411404,0,0,0,0,0,411404,0,411404,411404,0,0,0,0,1430327271780588,0,1430327271780588,1430327271780588,106.950831785787,4.86140144480851,2
414139,414139,414139,0,414139,414139,0,0,0,0,0,414139,0,414139,414139,0,0,0,0,1430327491237143,0,1430327491237143,1430327491237143,106.244521766846,4.82929644394756,2
409987,409987,409987,0,409987,409987,0,0,0,0,0,409987,0,409987,409987,0,0,0,0,1430326888979374,0,1430326888979374,1430326888979374,107.320476015093,4.87820345523151,2
413194,413194,413194,0,413194,413194,0,0,0,0,0,413194,0,413194,413194,0,0,0,0,1430326991687045,0,1430326991687045,1430326991687045,106.48750949917,4.84034134087136,2
40454,0,0,0,0,0,0,0,0,0,0,40454,0,40454,40454,0,0,0,0,1430326999136753,0,1430326999136753,1430326999136753,6179.85860483512,49.438868838681,2
410281,410281,410281,0,410281,410281,0,0,0,0,0,410281,0,410281,410281,0,0,0,0,1430327323534654,0,1430327323534654,1430327323534654,107.243572088398,4.87470782219991,2
409575,409575,409575,0,409575,409575,0,0,0,0,0,409575,0,409575,409575,0,0,0,0,1430327427334403,0,1430327427334403,1430327427334403,107.428431911127,4.88311054141488,2
413513,413513,413513,0,413513,413513,0,0,0,0,0,413513,0,413513,413513,0,0,0,0,1430327322700322,0,1430327322700322,1430327322700322,106.405360895546,4.83660731343392,2
411512,411512,411512,0,411512,411512,0,0,0,0,0,411512,0,411512,411512,0,0,0,0,1430327383499862,0,1430327383499862,1430327383499862,106.922762884193,4.86012558564513,2
411679,411679,411679,0,411679,411679,0,0,0,0,0,411679,0,411679,411679,0,0,0,0,1430326928427141,0,1430326928427141,1430326928427141,106.879389038547,4.85815404720668,2
103312,0,0,0,0,0,0,0,0,0,0,103312,0,103312,103312,0,0,0,0,1430326999497386,0,1430326999497386,1430326999497386,4859.06767848846,19.358835372464,2
124974,0,0,0,0,0,0,0,0,0,0,124974,0,124974,124974,0,0,0,0,1430326999529812,0,1430326999529812,1430326999529812,4016.83550178437,16.003328692368,2
411558,411558,411558,0,411558,411558,0,0,0,0,0,411558,0,411558,411558,0,0,0,0,1430327054721658,0,1430327054721658,1430327054721658,106.910812084809,4.85958236749134,2
414612,414612,414612,0,414612,414612,0,0,0,0,0,414612,0,414612,414612,0,0,0,0,1430327054484755,0,1430327054484755,1430327054484755,106.12331529237,4.82378705874408,2
418473,418473,418473,0,418473,418473,0,0,0,0,0,418473,0,418473,418473,0,0,0,0,1430326970450483,0,1430326970450483,1430326970450483,105.144178955393,4.77928086160875,2
410689,410689,410689,0,410689,410689,0,0,0,0,0,410689,0,410689,410689,0,0,0,0,1430326990424725,0,1430326990424725,1430326990424725,107.137030697194,4.86986503169065,2
412139,412139,412139,0,412139,412139,0,0,0,0,0,412139,0,412139,412139,0,0,0,0,1430327387815844,0,1430327387815844,1430327387815844,106.760097928126,4.85273172400574,2
410248,410248,410248,0,410248,410248,0,0,0,0,0,410248,0,410248,410248,0,0,0,0,1430327416847371,0,1430327416847371,1430327416847371,107.252198670073,4.87509993954876,2
411243,411243,411243,0,411243,411243,0,0,0,0,0,411243,0,411243,411243,0,0,0,0,1430327425644665,0,1430327425644665,1430327425644665,106.992702611351,4.86330466415234,2
412674,412674,412674,0,412674,412674,0,0,0,0,0,412674,0,412674,412674,0,0,0,0,1430327295634905,0,1430327295634905,1430327295634905,106.621691698532,4.84644053175146,2
411548,411548,411548,0,411548,411548,0,0,0,0,0,411548,0,411548,411548,0,0,0,0,1430327368044331,0,1430327368044331,1430327368044331,106.913409857416,4.85970044806438,2
411476,411476,411476,0,411476,411476,0,0,0,0,0,411476,0,411476,411476,0,0,0,0,1430327300327736,0,1430327300327736,1430327300327736,106.932117547561,4.86055079761639,2
414398,414398,414398,0,414398,414398,0,0,0,0,0,414398,0,414398,414398,0,0,0,0,1430327301345282,0,1430327301345282,1430327301345282,106.178118620264,4.82627811910289,2
412801,412801,412801,0,412801,412801,0,0,0,0,0,412801,0,412801,412801,0,0,0,0,1430327049520436,0,1430327049520436,1430327049520436,106.588889077304,4.8449495035138,2
47,0,0,0,0,0,0,0,0,0,0,47,0,47,47,0,0,0,0,1430327010905226,0,1430327010905226,1430327010905226,0,42553.1914893617,2
410757,410757,410757,0,410757,410757,0,0,0,0,0,410757,0,410757,410757,0,0,0,0,1430327381499625,0,1430327381499625,1430327381499625,107.119294375994,4.86905883527244,2
411158,411158,411158,0,411158,411158,0,0,0,0,0,411158,0,411158,411158,0,0,0,0,1430327300328025,0,1430327300328025,1430327300328025,107.014821552785,4.86431007058114,2
410601,410601,410601,0,410601,410601,0,0,0,0,0,410601,0,410601,410601,0,0,0,0,1430326990424994,0,1430326990424994,1430326990424994,107.159992303964,4.87090874108928,2
413349,413349,413349,0,413349,413349,0,0,0,0,0,413349,0,413349,413349,0,0,0,0,1430327042852923,0,1430327042852923,1430327042852923,106.447578196633,4.83852628166513,2
410970,410970,410970,0,410970,410970,0,0,0,0,0,410970,0,410970,410970,0,0,0,0,1430327495732473,0,1430327495732473,1430327495732473,107.063775944716,4.86653527021437,2
410258,410258,410258,0,410258,410258,0,0,0,0,0,410258,0,410258,410258,0,0,0,0,1430327340465865,0,1430327340465865,1430327340465865,107.24958440786,4.8749811094482,2
410588,410588,410588,0,410588,410588,0,0,0,0,0,410588,0,410588,410588,0,0,0,0,1430326893471532,0,1430326893471532,1430326893471532,107.163385193917,4.87106296335986,2
412444,412444,412444,0,412444,412444,0,0,0,0,0,412444,0,412444,412444,0,0,0,0,1430327009426474,0,1430327009426474,1430327009426474,106.681149440894,4.84914315640426,2
411747,411747,411747,0,411747,411747,0,0,0,0,0,411747,0,411747,411747,0,0,0,0,1430327425644193,0,1430327425644193,1430327425644193,106.861737911873,4.85735172326696,2
417969,417969,417969,0,417969,417969,0,0,0,0,0,417969,0,417969,417969,0,0,0,0,1430326970450965,0,1430326970450965,1430326970450965,105.270965071572,4.78504386688965,2
412299,412299,412299,0,412299,412299,0,0,0,0,0,412299,0,412299,412299,0,0,0,0,1430327150715818,0,1430327150715818,1430327150715818,106.718667762958,4.85084853467993,2
412120,412120,412120,0,412120,412120,0,0,0,0,0,412120,0,412120,412120,0,0,0,0,1430327154615970,0,1430327154615970,1430327154615970,106.765019897117,4.85295544986897,2
411054,411054,411054,0,411054,411054,0,0,0,0,0,411054,0,411054,411054,0,0,0,0,1430327364089657,0,1430327364089657,1430327364089657,107.041897171661,4.86554078053005,2
412654,412654,412654,0,412654,412654,0,0,0,0,0,412654,0,412654,412654,0,0,0,0,1430327324655966,0,1430327324655966,1430327324655966,106.626859305859,4.8466754229936,2
45084712,45042770,45042770,0,45042770,45042770,45042685,45042685,0,45042685,45042685,15028237.3333333,25956951.3224412,45000743,41942,42027,0,42027,42027,715163745928035,1011394205168310,1430327446855327,45000743,0.04436093547631,0.088721870952619,2
425495,425495,425495,0,425495,425495,0,0,0,0,0,425495,0,425495,425495,0,0,0,0,1430327230058250,0,1430327230058250,1430327230058250,103.408970728211,4.70040776037321,2
99423,99423,33141,35240.5303166681,70198,53,47293,23646.5,5574.12275609355,27588,19705,16570.5,12280.5869362991,27094,53,0,0,0,0,1430327307946054,0,1430327307946054,1430327307946054,33573.7203665148,70.4062440280418,2
413239,413239,413239,0,413239,413239,0,0,0,0,0,413239,0,413239,413239,0,0,0,0,1430327057359046,0,1430327057359046,1430327057359046,106.475913454442,4.83981424792916,2
414324,414324,414324,0,414324,414324,0,0,0,0,0,414324,0,414324,414324,0,0,0,0,1430327054485055,0,1430327054485055,1430327054485055,106.197082476516,4.82714011256891,2
410302,410302,410302,0,410302,410302,0,0,0,0,0,410302,0,410302,410302,0,0,0,0,1430326893471823,0,1430326893471823,1430326893471823,107.238083168008,4.87445832581854,2
409889,409889,409889,0,409889,409889,0,0,0,0,0,409889,0,409889,409889,0,0,0,0,1430327462181516,0,1430327462181516,1430327462181516,107.346135173181,4.87936978059914,2
410415,410415,410415,0,410415,410415,0,0,0,0,0,410415,0,410415,410415,0,0,0,0,1430327395612842,0,1430327395612842,1430327395612842,107.20855719211,4.87311623600502,2
412691,412691,412691,0,412691,412691,0,0,0,0,0,412691,0,412691,412691,0,0,0,0,1430327009426002,0,1430327009426002,1430327009426002,106.617299626113,4.84624089209602,2
411961,411961,411961,0,411961,411961,0,0,0,0,0,411961,0,411961,411961,0,0,0,0,1430327335956076,0,1430327335956076,1430327335956076,106.806226803023,4.85482849104648,2
415679,415679,415679,0,415679,415679,0,0,0,0,0,415679,0,415679,415679,0,0,0,0,1430327108483598,0,1430327108483598,1430327108483598,105.850908994681,4.81140495430368,2
412080,412080,412080,0,412080,412080,0,0,0,0,0,412080,0,412080,412080,0,0,0,0,1430327368043830,0,1430327368043830,1430327368043830,106.775383420695,4.8534265191225,2
412399,412399,412399,0,412399,412399,0,0,0,0,0,412399,0,412399,412399,0,0,0,0,1430327286044780,0,1430327286044780,1430327286044780,106.6927902347,4.84967228339545,2
413023,413023,413023,0,413023,413023,0,0,0,0,0,413023,0,413023,413023,0,0,0,0,1430327322700801,0,1430327322700801,1430327322700801,106.53159751394,4.84234534154272,2
410947,410947,410947,0,410947,410947,0,0,0,0,0,410947,0,410947,410947,0,0,0,0,1430326994193456,0,1430326994193456,1430326994193456,107.06976812095,4.86680764186136,2
410127,410127,410127,0,410127,410127,0,0,0,0,0,410127,0,410127,410127,0,0,0,0,1430326995869181,0,1430326995869181,1430326995869181,107.283841346705,4.87653824303204,2
410256,410256,410256,0,410256,410256,0,0,0,0,0,410256,0,410256,410256,0,0,0,0,1430327462181193,0,1430327462181193,1430327462181193,107.250107250107,4.87500487500487,2
438229,438229,438229,0,438229,438229,0,0,0,0,0,438229,0,438229,438229,0,0,0,0,1430327216706001,0,1430327216706001,1430327216706001,100.404126609604,4.56382393680017,2
442325,442325,442325,0,442325,442325,0,0,0,0,0,442325,0,442325,442325,0,0,0,0,1430326910917469,0,1430326910917469,1430326910917469,99.4743683942802,4.52156219974001,2
410914,410914,410914,0,410914,410914,0,0,0,0,0,410914,0,410914,410914,0,0,0,0,1430327216733651,0,1430327216733651,1430327216733651,107.078366762875,4.86719848922159,2
411285,411285,411285,0,411285,411285,0,0,0,0,0,411285,0,411285,411285,0,0,0,0,1430327368529049,0,1430327368529049,1430327368529049,106.981776626913,4.86280802849605,2
409898,409898,409898,0,409898,409898,0,0,0,0,0,409898,0,409898,409898,0,0,0,0,1430326909714016,0,1430326909714016,1430326909714016,107.343778208237,4.87926264582896,2
410170,410170,410170,0,410170,410170,0,0,0,0,0,410170,0,410170,410170,0,0,0,0,1430327373798413,0,1430327373798413,1430327373798413,107.272594290172,4.87602701318965,2
418207,418207,418207,0,418207,418207,0,0,0,0,0,418207,0,418207,418207,0,0,0,0,1430327407504790,0,1430327407504790,1430327407504790,105.211055769033,4.78232071677423,2
410048,410048,410048,0,410048,410048,0,0,0,0,0,410048,0,410048,410048,0,0,0,0,1430327030265476,0,1430327030265476,1430327030265476,107.304510691431,4.87747775870142,2
411179,411179,411179,0,411179,411179,0,0,0,0,0,411179,0,411179,411179,0,0,0,0,1430327192398565,0,1430327192398565,1430327192398565,107.00935602256,4.86406163738907,2
414384,414384,414384,0,414384,414384,0,0,0,0,0,414384,0,414384,414384,0,0,0,0,1430327309618054,0,1430327309618054,1430327309618054,106.181705857369,4.82644117533495,2
411549,411549,411549,0,411549,411549,0,0,0,0,0,411549,0,411549,411549,0,0,0,0,1430327466020485,0,1430327466020485,1430327466020485,106.913150074475,4.85968863974885,2
414181,414181,414181,0,414181,414181,0,0,0,0,0,414181,0,414181,414181,0,0,0,0,1430326970941352,0,1430326970941352,1430326970941352,106.233748047351,4.82880672942506,2
410551,410551,410551,0,410551,410551,0,0,0,0,0,410551,0,410551,410551,0,0,0,0,1430327346268685,0,1430327346268685,1430327346268685,107.17304305677,4.87150195712591,2
409866,409866,409866,0,409866,409866,0,0,0,0,0,409866,0,409866,409866,0,0,0,0,1430327165792809,0,1430327165792809,1430327165792809,107.352158998307,4.87964359083213,2
410846,410846,410846,0,410846,410846,0,0,0,0,0,410846,0,410846,410846,0,0,0,0,1430327376105429,0,1430327376105429,1430327376105429,107.096089532331,4.8680040696514,2
414887,414887,414887,0,414887,414887,0,0,0,0,0,414887,0,414887,414887,0,0,0,0,1430327293967441,0,1430327293967441,1430327293967441,106.052973460243,4.82058970273834,2
413976,413976,413976,0,413976,413976,0,0,0,0,0,413976,0,413976,413976,0,0,0,0,1430327381079387,0,1430327381079387,1430327381079387,106.286354764527,4.83119794384216,2
409924,409924,409924,0,409924,409924,0,0,0,0,0,409924,0,409924,409924,0,0,0,0,1430327091797798,0,1430327091797798,1430327091797798,107.336969779764,4.87895317180746,2
413620,413620,413620,0,413620,413620,0,0,0,0,0,413620,0,413620,413620,0,0,0,0,1430327489847434,0,1430327489847434,1430327489847434,106.377834727528,4.83535612397853,2
410974,410974,410974,0,410974,410974,0,0,0,0,0,410974,0,410974,410974,0,0,0,0,1430327084425096,0,1430327084425096,1430327084425096,107.062733895575,4.86648790434431,2
419320,419320,419320,0,419320,419320,0,0,0,0,0,419320,0,419320,419320,0,0,0,0,1430327030545564,0,1430327030545564,1430327030545564,104.931794333683,4.76962701516741,2
409549,409549,409549,0,409549,409549,0,0,0,0,0,409549,0,409549,409549,0,0,0,0,1430327204444199,0,1430327204444199,1430327204444199,107.435251947874,4.8834205430852,2
415578,415578,415578,0,415578,415578,0,0,0,0,0,415578,0,415578,415578,0,0,0,0,1430327116970441,0,1430327116970441,1430327116970441,105.876634470545,4.81257429411567,2
412599,412599,412599,0,412599,412599,0,0,0,0,0,412599,0,412599,412599,0,0,0,0,1430326917677077,0,1430326917677077,1430326917677077,106.641072809192,4.84732149132693,2
409765,409765,409765,0,409765,409765,0,0,0,0,0,409765,0,409765,409765,0,0,0,0,1430327340466334,0,1430327340466334,1430327340466334,107.378619452613,4.88084633875514,2
410590,410590,410590,0,410590,410590,0,0,0,0,0,410590,0,410590,410590,0,0,0,0,1430326951026281,0,1430326951026281,1430326951026281,107.162863196863,4.87103923622105,2
414261,414261,414261,0,414261,414261,0,0,0,0,0,414261,0,414261,414261,0,0,0,0,1430327130936430,0,1430327130936430,1430327130936430,106.213232720435,4.82787421456521,2
411159,411159,411159,0,411159,411159,0,0,0,0,0,411159,0,411159,411159,0,0,0,0,1430327376105134,0,1430327376105134,1430327376105134,107.014561276781,4.86429823985368,2
409905,409905,409905,0,409905,409905,0,0,0,0,0,409905,0,409905,409905,0,0,0,0,1430327415929435,0,1430327415929435,1430327415929435,107.341945084837,4.87917932203803,2
410873,410873,410873,0,410873,410873,0,0,0,0,0,410873,0,410873,410873,0,0,0,0,1430327452026146,0,1430327452026146,1430327452026146,107.089051848138,4.86768417491536,2
442808,442808,442808,0,442808,442808,0,0,0,0,0,442808,0,442808,442808,0,0,0,0,1430326910917173,0,1430326910917173,1430326910917173,99.3658651153547,4.51663023251613,2
410752,410752,410752,0,410752,410752,0,0,0,0,0,410752,0,410752,410752,0,0,0,0,1430326999251130,0,1430326999251130,1430326999251130,107.120598317233,4.86911810532876,2
410065,410065,410065,0,410065,410065,0,0,0,0,0,410065,0,410065,410065,0,0,0,0,1430327059847339,0,1430327059847339,1430327059847339,107.300062185263,4.87727555387561,2
410378,410378,410378,0,410378,410378,0,0,0,0,0,410378,0,410378,410378,0,0,0,0,1430327238147657,0,1430327238147657,1430327238147657,107.218223199099,4.87355559995906,2
409846,409846,409846,0,409846,409846,0,0,0,0,0,409846,0,409846,409846,0,0,0,0,1430327350147571,0,1430327350147571,1430327350147571,107.357397656681,4.87988171166731,2
411852,411852,411852,0,411852,411852,0,0,0,0,0,411852,0,411852,411852,0,0,0,0,1430326910948126,0,1430326910948126,1430326910948126,106.834493944427,4.8561133611103,2
425169,425169,425169,0,425169,425169,0,0,0,0,0,425169,0,425169,425169,0,0,0,0,1430327230058547,0,1430327230058547,1430327230058547,103.488259962509,4.70401181647768,2
412567,412567,412567,0,412567,412567,0,0,0,0,0,412567,0,412567,412567,0,0,0,0,1430327040518519,0,1430327040518519,1430327040518519,106.649344227725,4.84769746489661,2
412461,412461,412461,0,412461,412461,0,0,0,0,0,412461,0,412461,412461,0,0,0,0,1430327049520747,0,1430327049520747,1430327049520747,106.676752468718,4.84894329403265,2
410403,410403,410403,0,410403,410403,0,0,0,0,0,410403,0,410403,410403,0,0,0,0,1430327135953573,0,1430327135953573,1430327135953573,107.21169192233,4.87325872374227,2
410395,410395,410395,0,410395,410395,0,0,0,0,0,410395,0,410395,410395,0,0,0,0,1430327026703404,0,1430327026703404,1430327026703404,107.213781844321,4.8733537201964,2
412330,412330,412330,0,412330,412330,0,0,0,0,0,412330,0,412330,412330,0,0,0,0,1430327324656260,0,1430327324656260,1430327324656260,106.710644386778,4.85048383576262,2
414095,414095,414095,0,414095,414095,0,0,0,0,0,414095,0,414095,414095,0,0,0,0,1430327359755847,0,1430327359755847,1430327359755847,106.255810864657,4.82980958475712,2
413853,413853,413853,0,413853,413853,0,0,0,0,0,413853,0,413853,413853,0,0,0,0,1430327491237409,0,1430327491237409,1430327491237409,106.317943810967,4.83263380958939,2
418646,418646,418646,0,418646,418646,0,0,0,0,0,418646,0,418646,418646,0,0,0,0,1430327333669881,0,1430327333669881,1430327333669881,105.100729494609,4.77730588611858,2
410807,410807,410807,0,410807,410807,0,0,0,0,0,410807,0,410807,410807,0,0,0,0,1430327368529500,0,1430327368529500,1430327368529500,107.106256709355,4.86846621406159,2
410216,410216,410216,0,410216,410216,0,0,0,0,0,410216,0,410216,410216,0,0,0,0,1430327137078583,0,1430327137078583,1430327137078583,107.260565165669,4.87548023480313,2
446,0,0,0,0,0,0,0,0,0,0,446,0,446,446,0,0,0,0,1430327307918838,0,1430327307918838,1430327307918838,919282.511210762,4484.30493273543,2
411739,411739,411739,0,411739,411739,0,0,0,0,0,411739,0,411739,411739,0,0,0,0,1430326897383599,0,1430326897383599,1430326897383599,106.863814212402,4.85744610056371,2
409764,409764,409764,0,409764,409764,0,0,0,0,0,409764,0,409764,409764,0,0,0,0,1430327105315344,0,1430327105315344,1430327105315344,107.378881502523,4.8808582501147,2
412037,412037,412037,0,412037,412037,0,0,0,0,0,412037,0,412037,412037,0,0,0,0,1430327383499363,0,1430327383499363,1430327383499363,106.786526452721,4.85393302057825,2
410548,410548,410548,0,410548,410548,0,0,0,0,0,410548,0,410548,410548,0,0,0,0,1430327363029056,0,1430327363029056,1430327363029056,107.173826203026,4.87153755468301,2
410658,410658,410658,0,410658,410658,0,0,0,0,0,410658,0,410658,410658,0,0,0,0,1430327411994401,0,1430327411994401,1430327411994401,107.145118322302,4.87023265101374,2
410403,410403,410403,0,410403,410403,0,0,0,0,0,410403,0,410403,410403,0,0,0,0,1430327091797330,0,1430327091797330,1430327091797330,107.21169192233,4.87325872374227,2
235284,170447,24349.5714285714,18045.6136947195,57559,100,209996,23332.8888888889,31712.6850307745,83047,38,13840.2352941176,20835.1205615945,64837,23,0,0,0,0,1430327307920226,0,1430327307920226,1430327307920226,20171.3673687969,76.5032896414546,2
411242,411242,411242,0,411242,411242,0,0,0,0,0,411242,0,411242,411242,0,0,0,0,1430327466020773,0,1430327466020773,1430327466020773,106.992962781039,4.86331649004722,2
410779,410779,410779,0,410779,410779,0,0,0,0,0,410779,0,410779,410779,0,0,0,0,1430327257664678,0,1430327257664678,1430327257664678,107.11355741165,4.86879806416589,2
415425,415425,415425,0,415425,415425,0,0,0,0,0,415425,0,415425,415425,0,0,0,0,1430327058314129,0,1430327058314129,1430327058314129,105.915628573148,4.81434675332491,2
412574,412574,412574,0,412574,412574,0,0,0,0,0,412574,0,412574,412574,0,0,0,0,1430327035538825,0,1430327035538825,1430327035538825,106.647534745282,4.84761521569464,2
410110,410110,410110,0,410110,410110,0,0,0,0,0,410110,0,410110,410110,0,0,0,0,1430327042055341,0,1430327042055341,1430327042055341,107.288288507961,4.87674038672551,2
410962,410962,410962,0,410962,410962,0,0,0,0,0,410962,0,410962,410962,0,0,0,0,1430327035741204,0,1430327035741204,1430327035741204,107.065860103854,4.86663000472063,2
412759,412759,412759,0,412759,412759,0,0,0,0,0,412759,0,412759,412759,0,0,0,0,1430327286044455,0,1430327286044455,1430327286044455,106.599734954295,4.84544249792252,2
414142,414142,414142,0,414142,414142,0,0,0,0,0,414142,0,414142,414142,0,0,0,0,1430327489846936,0,1430327489846936,1430327489846936,106.243752142985,4.82926146104476,2
412563,412563,412563,0,412563,412563,0,0,0,0,0,412563,0,412563,412563,0,0,0,0,1430327035539029,0,1430327035539029,1430327035539029,106.650378245262,4.84774446569372,2
413740,413740,413740,0,413740,413740,0,0,0,0,0,413740,0,413740,413740,0,0,0,0,1430327016544287,0,1430327016544287,1430327016544287,106.34698119592,4.83395369072364,2
411692,411692,411692,0,411692,411692,0,0,0,0,0,411692,0,411692,411692,0,0,0,0,1430327118269219,0,1430327118269219,1430327118269219,106.876014107634,4.85800064125608,2
